,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
4,Astronaut: The Last Push,2012,ActionDrama,5.4 / 10,https://yts.rs/movie/astronaut-the-last-push-2012," When a tragic accident cuts short the first manned mission to explore life on the moons of Jupiter, Michael Forrest must make the 3 year journey home to Earth in pure solitude. ",35158
5,Astro Boy,2009,ActionAnimation,6.3 / 10,https://yts.rs/movie/astro-boy-2009," Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him. —Anonymous ",203963
6,Assault on Wall Street,2013,ActionCrime,6 / 10,https://yts.rs/movie/assault-on-wall-street-2013," Jim is an average New Yorker living a peaceful life with a well paying job and a loving family. Suddenly, everything changes when the economy crashes causing Jim to lose everything. Filled with anger and rage, Jim snaps and goes to extreme lengths to seek revenge for the life taken from him. ",223044
7,Hyökkäys poliisiasemalle 13,2005,ActionCrime,6.3 / 10,https://yts.rs/movie/hyokkays-poliisiasemalle-13-2005," On New Year's Eve, inside a police station that's about to be closed for good, Officer Jake Roenick must cobble together a force made up of cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop. —IMDb Editors ",48274
8,Assault on Precinct 13,1976,ActionCrime,7.4 / 10,https://yts.rs/movie/assault-on-precinct-13-1976," Police ambush and kill several gang members in Los Angeles. Gang members make a pact of blood to strike back at police, and conduct a siege on the police station which is almost abandoned and due to be closed. Staff of the closing precinct and the criminals being held there while in transit must work together to fight off the attacking gang members. ",37272
9,Assault on a Queen,1966,ActionAdventure,5.6 / 10,https://yts.rs/movie/assault-on-a-queen-1966," A group of adventurers refloat a WWII German submarine and prepare to use it to pull a very large heist; The Queen Mary which they plan to rob on the high seas. ",15531
10,Assassins Tale,2013,ActionCrime,4.2 / 10,https://yts.rs/movie/assassins-tale-2013," Three assassins deal with life, love, addiction and trust as each tries to find the answers to a better life. Together, they prove to be the most trustworthy in this tangled web of murder, greed, friendship and betrayal. ",129895
11,Assassins Run,2013,ActionCrime,4.2 / 10,https://yts.rs/movie/assassins-run-2013," Maya, a beautiful Russian ballerina, is pursued by the Russian mafia after they kill her husband, a successful American businessman, and financial documents worth hundreds of millions of dollars go missing. Maya is framed by corrupt cops and imprisoned, and then when she is due to be released, her daughter is kidnapped, and she must fight to save her life. However, those who seem to be her friends may really be her enemies... ",55975
12,Assassin's Bullet,2012,ActionDrama,3.6 / 10,https://yts.rs/movie/assassins-bullet-2012," Field Agent Robert Diggs walked away from his career in the FBI and accepted the position of Cultural Attaché in Sofia, Bulgaria for one reason: to escape the memories of his wife's death for which he blames himself. However, when an unknown vigilante begins killing high-priority terrorists from America's Most Wanted list, the FBI and CIA request he take on the case, and with the U.S. Ambassador's persuasion, ",54912
13,Assassins,1995,ActionCrime,6.3 / 10,https://yts.rs/movie/assassins-1995," Robert Rath is a seasoned hitman who just wants out of the business with no back talk. But, as things go, it ain't so easy. A younger, peppier assassin named Bain is having a field day trying to kill said older assassin. Rath teams up with a computer hacker named Electra to defeat the obsessed Bain. ",76441
14,Assassin,2015,ActionThriller,3.8 / 10,https://yts.rs/movie/assassin-2015," Ruthless killer for hire (Danny Dyer) breaks the rules of his profession and falls for a beautiful young woman. Discovering the notorious gangland brothers (Martin & Gary Kemp) had hired him to kill her father, his world breaks down and he must turn against his criminal employers and their gang to save the woman he loves. ",253446
15,Ass Backwards,2013,ActionAdventure,4.2 / 10,https://yts.rs/movie/ass-backwards-2013," ""Ass Backwards"" is an irreverent female buddy comedy about two childhood best friends who are pushing the age of 30 and not quite where they thought they'd be in life. When they run into their former beauty pageant nemesis, they decide to go on a road trip back home to recapture the pageant crown which eluded them as children. On the road, they face some hard truths about themselves and each other as they encounter spring breakers, strip clubs, a women's militant group and their favorite reality star. This heightened comedic awakening leads us into an unforgettable third act finale that is the girls' homecoming and final reckoning with their past, present and future. —Maya Entertainment ",58845
16,As I Lay Dying,2013,ActionDrama,5.4 / 10,https://yts.rs/movie/as-i-lay-dying-2013," Based on the classic novel by William Faulkner, first published in 1930, ""As I Lay Dying"" is the story of the death of Addie Bundren and her family's quest to honor her last wish to be buried in the nearby town of Jefferson. ",70191
17,Elämä on ihanaa,1997,ActionComedy,7.7 / 10,https://yts.rs/movie/elama-on-ihanaa-1997," New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast. —Jon Reeves ",92339
18,As Dreamers Do,2014,ActionBiography,3.5 / 10,https://yts.rs/movie/as-dreamers-do-2014," Behind every great mouse there is a man - Armed with an ever growing imagination and eternal optimism, Walt begins to develop skills as an animator early in life. He overcomes a variety of hardships to become one of the biggest icons in the world: Walt Disney. ",267645
19,Hölmö nuori sydän,2013,ActionComedy,5.8 / 10,https://yts.rs/movie/holmo-nuori-sydan-2013," Sixteen-year-old Lucy is a tomboy. She gets on well with her father but is frequently separated from him for months on end when he goes to work in Canada. Her relationship with her mother is easy-going and she takes care of most things around the house. She tunes into her sexuality and her not so 'stable' family dynamics. She develops a relationship with her best friend Kenny and starts to realize that her parents' marriage is not as solid as she had previously imagined. She notices that her father's extended stays away from the family are not typical, and that her mother does not pine for her father as much as she herself does. —Girish ",69501
0,"As Above, So Below",2014,ActionAdventure,6.2 / 10,https://yts.rs/movie/as-above-so-below-2014," Miles of twisting catacombs lie beneath the streets of Paris, the eternal home to countless souls. When a team of explorers ventures into the uncharted maze of bones, they uncover the dark secret that lies within this city of the dead. A journey into madness and terror, As Above, So Below reaches deep into the human psyche to reveal the personal demons that come back to haunt us all. ",205317
1,Arthur Newman,2012,ActionDrama,5.7 / 10,https://yts.rs/movie/arthur-newman-2012," Wallace Avery hates his job. His ex-wife and son hate him, and he's blown his one shot at living his dream. Not wanting to face all this, he stages his own death and buys himself a new identity as Arthur Newman. However, Arthur's road trip towards anew life is interrupted by the arrival of the beautiful but fragile Mike, who is also trying to leave her past behind. Drawn to one another, these two damaged souls begin to connect as they break into empty homes and take on the identities of the absent owners: elderly newlyweds, a high-roller and his Russian lady, among others. Through this process, Arthur and Mike discover that what they love most about each other are the identities they left at home, and their real journey, that of healing, begins. —Becky Johnston ",46304
2,Arthur Christmas,2011,ActionAdventure,7.1 / 10,https://yts.rs/movie/arthur-christmas-2011," This movie reveals the incredible, never-before seen answer to every child's question: ""So how does Santa deliver all those presents in one night?"" The answer: Santa's (Jim Broadbent's) exhilarating, ultra-high-tech operation hidden beneath the North Pole. But at the center of this movie is a story about a family in a state of comic dysfunction and an unlikely hero, Arthur (James McAvoy), with an urgent mission that must be completed before Christmas morning dawns. ",194901
3,Arthur,2011,ActionComedy,5.7 / 10,https://yts.rs/movie/arthur-2011," Arthur (Russell Brand) is a rich, alcoholic playboy with no regards to his working life. After another drunken run-in with the law, his aloof mother has had enough and forces him to marry Susan (Jennifer Garner), a proper business woman, or else he will lose his inheritance. Just as he's engaged to Susan, he meets Naomi (Greta Gerwig), a free-spirited girl who Arthur thinks is perfect for him. Any attempts at holding down a job are fruitless, so Arthur has to decide, what is more important: love, or his mother's money. ",80565
4,Around the World in 80 Days,2004,ActionAdventure,5.9 / 10,https://yts.rs/movie/around-the-world-in-80-days-2004," An adventurer, Passepartout, ends up accompanying time-obsessed English gentleman, Phileas Fogg, on a daring mission to journey around the world. Fogg has wagered with members of his London club that he can traverse the world in 80 days. Along the way, they encounter many interesting 19th Century figures and have many exciting and suspenseful situations in their voyage around the world. ",135070
5,Around the Block,2013,ActionDrama,5.9 / 10,https://yts.rs/movie/around-the-block-2013," ""AROUND THE BLOCK"" is about breaking family and cultural cycles for a hopeful future. A contemporary story of love, revenge, and triumph, an Aboriginal boy becomes torn between his unexpected love of acting and the disintegration of his family. Meanwhile his high school drama teacher must practice what she teaches if she is to succeed in her personal and professional life. —Anonymous ",95672
6,Army of Darkness,1992,ActionComedy,7.5 / 10,https://yts.rs/movie/army-of-darkness-1992," Ash is transported with his car to 1,300 A.D., where he is captured by Lord Arthur and turned slave with Duke Henry the Red and a couple of his men. When Ash is thrown into a pit, he defeats two monsters and wins respect of Arthur's army and vassals. The Wiseman points Ash as The Chosen One that will retrieve the Necronomicon but Ash is only interested in returning home. When he learns that the only way to return to his time is using the Necronomicon, Ash decides to travel to the unholy land of the Deadites. The Wiseman advises that he must say the words ""Klaatu Barada Nikto"" to safely get the evil book. However, Ash forgets the last word and an army of the dead resurrects to attack Arthur fortress and recover the Necronomicon. The battle between the living and the dead is about to start and the support of Henry the Red is the only way to help Ash and Arthur to defeat the army of darkness. —Claudio Carvalho, Rio de Janeiro, Brazil ",69334
7,Armored,2009,ActionCrime,5.7 / 10,https://yts.rs/movie/armored-2009," The war veteran, Ty Hackett, is hired to work as security guard by the Eagle Shield Security where his old friend Mike Cochroone works. Ty is having financial difficulties after the death of his father, and is raising his brother Jimmy alone. He teams up with Mike's brother-in-law, Baines, and their coworkers Quinn, Palmer and Dobbs. One night, Mike invites Ty to join in the robbery of two armored trucks transporting forty-two million dollars. The reluctant Ty accepts after Mike promises that nobody would be hurt in the heist. —Claudio Carvalho, Rio de Janeiro, Brazil ",32174
8,Armageddon,1998,ActionAdventure,6.7 / 10,https://yts.rs/movie/armageddon-1998," Due to a shuttle's unfortunate demise in outer space, NASA becomes aware of a doomsday asteroid that is on a collision course with Earth. It seems that the only way to knock it off course is to drill into its surface and detonate a nuclear weapon. But as NASA's under-funded yet resourceful team train the world's best drillers for the job, the social order of the world begins to break down as the information reaches the public and hysteria results. As high-ranking officials play politics with the effort, the drilling team all faces deep personal issues which may jeopardize humanity's last chance... —Paul Cezanne ",482910
9,Arlington Road,1999,ActionCrime,7.2 / 10,https://yts.rs/movie/arlington-road-1999," In suburban Reston, Virginia, George Washington University American History professor Michael Faraday is still mourning the death of his wife, FBI agent Leah Faraday, after three years. His inside knowledge of the agency colors what he teaches in his classes. Although on good terms with Leah's ex-partner, Whit Carver, and the agency in general, Michael wants the agency at least to acknowledge their responsibility in her death in the line of duty. Michael is moving on with his personal life, he being in a serious relationship with his former teaching assistant Brooke Wolfe. Although he likes Brooke, Michael and Leah's nine year old son, Grant Faraday, may not yet be quite ready for Brooke to be a permanent part of their lives. It is only in helping adolescent Brady Lang who he sees in medical distress that Michael meets his new neighbors, Oliver and Cheryl Lang, Brady's parents. In the process, Michael and Brooke becomes friends with the Langs, as Grant and Brady become friends. ... ",48122
10,Argo,2012,ActionAdventure,7.7 / 10,https://yts.rs/movie/argo-2012," In 1979, the American embassy in Iran was invaded by Iranian revolutionaries and several Americans were taken hostage. However, six managed to escape to the official residence of the Canadian Ambassador and the CIA was ordered to get them out of the country. With few options, exfiltration expert Tony Mendez devised a daring plan: create a phony Canadian film project looking to shoot in Iran and smuggle the Americans out as its production crew. With the help of some trusted Hollywood contacts, Mendez created the ruse and proceeded to Iran as its associate producer. However, time was running out with the Iranian security forces closing in on the truth while both his charges and the White House had grave doubts about the operation themselves. ",655407
11,Arena,2011,ActionThriller,4.8 / 10,https://yts.rs/movie/arena-2011," David Lord finds himself forced into the savage world of a modern gladiatorial arena, where men fight to the death for the entertainment of the online masses. ",36104
12,Are You Here,2013,ActionComedy,5.3 / 10,https://yts.rs/movie/are-you-here-2013," Ben Baker is a man-child who lives on his friend's couch getting high. His friend, Steve Dallas, is a moderately successful weather reporter who is living a superficial life. When Ben receives word that his father has died, Steve drives him home and they re-connect with Ben's successful and driven sister Terri and hippie step-mother Angela who is the same age as they are. The reading of the will drives Ben to come up with a new purpose in life, but those around him don't prove to be very supportive, and then they all re-examine their own lives. —Anne Campbell ",199894
13,Are We Done Yet?,2007,ActionComedy,4.3 / 10,https://yts.rs/movie/are-we-done-yet-2007," Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business. ",40575
14,Arbitrage,2012,ActionDrama,6.6 / 10,https://yts.rs/movie/arbitrage-2012," Robert Miller is a successful financial businessman with a loving wife and a smart daughter ready to take over the family business. Professional secrets involving illegal fraudulent activities start coming out at the same time that Robert's personal secrets take a turn for the worse and threaten to derail everything he has achieved. ",38905
15,Arachnophobia,1990,ActionComedy,6.4 / 10,https://yts.rs/movie/arachnophobia-1990," A large spider from the jungles of South America is accidently transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks before they take over the entire town. —Shaun Ouimette ",36238
16,Arabian Nights,1942,ActionAdventure,6.1 / 10,https://yts.rs/movie/arabian-nights-1942," Dancer Scheherazade was told by the stars that she will become wife of the caliph in Bagdad. She tells Kamar, brother of caliph Haroun. He planned a coup d'etat, which failed at first, but supported by the wazir he finally succeeds. Haroun is injured and gets help from Ahmad's actor troupe, where he is nursed by Scheherazade, who doesn't recognize him. When she hears that Kamar is looking for her she goes to him, but is sold with the complete troupe of actors to slavery. They're able to escape, but Haroun is still in danger. To save him, Scheherazade agrees to poison Kamar, but Haroun tries to establish his rulership first. ",35147
17,Arabesque,1966,ActionAdventure,6.5 / 10,https://yts.rs/movie/arabesque-1966," Professor David Pollock is an expert in ancient Arabic hieroglyphics. A Middle Eastern Prime Minister convinces Pollock to infiltrate the organization of a man named Beshraavi, who is involved in a plot against the Prime Minister. The nature of the plot is believed to be found in a hieroglyphic code. Beshraavi's mistress, Yasmin Azir is a beautiful mystery who becomes intertwined in the plot. Pollock needs her help, but she repeatedly double crosses him in one escapade after another, he can't decide on who she is working for. Ultimately working together, Pollock and Yasmin decipher the message and set out to stop an assassination of the Prime Minister. ",59225
18,Apt Pupil,1998,ActionCrime,6.7 / 10,https://yts.rs/movie/apt-pupil-1998," Neighborhood boy Todd Bowden (Brad Renfro) discovers that an old man living on his block named Arthur Denker (Sir Ian Mackellan) is a Nazi war criminal. Bowden confronts Denker and offers him a deal: Bowden will not go to the authorities if Denker tells him stories of the concentration camps in World War II. Denker agrees and Bowden starts visiting him regularly. The more stories Bowden hears, the more it affects his personality. ",28377
19,April Rain,2014,Action,2.8 / 10,https://yts.rs/movie/april-rain-2014," When an eclectic group of terrorists plot to attack the United States from within, it's up to a quasi-military special investigative unit to identify, infiltrate and neutralize the threat. ",103125
0,Appleseed Alpha,2014,ActionAdventure,6.6 / 10,https://yts.rs/movie/appleseed-alpha-2014," Based on the comic book by the creator of Ghost in the Shell, a young female soldier Deunan and her cyborg partner Briareos survive through the post World War 3 apocalyptic New York in search of human's future hope, the legendary city of Olympus. ",281738
1,Appaloosa,2008,ActionCrime,6.7 / 10,https://yts.rs/movie/appaloosa-2008," 1882, New Mexico Territory. Virgil Cole (Ed Harris) and Everett Hitch (Viggo Mortensen) are itinerant lawmen, hired by desperate towns as Marshal and Deputy, respectively. The city fathers of Appaloosa hire them after Randall Bragg (Jeremy Irons), a newly-arrived rancher with money and a gang of thugs, disrupts commerce and kills three local lawmen. Cole and Hitch contrive to arrest Bragg and bring him to trial, but hanging him proves to be difficult. Meanwhile, a widow has arrived in town, Allison French (Renée Zellweger), pretty, refined, and good-natured. Virgil falls hard, and it seems mutual, but there may be more to Allison than meets the eye. Can friendship and skill with a gun overcome a pernicious villain and green-eyed jealousy? — ",79430
2,Apollo 18,2011,ActionHorror,5.2 / 10,https://yts.rs/movie/apollo-18-2011," Cmndr Walker, Cptn. Anderson and Lt. Col. Grey are assigned to a secret mission to the moon. Walker and Anderson land, while Grey stays in orbit. As they collect samples, they find footprints...and the body of a Soviet cosmonaut on the moon. Soon they hear weird noises andv find they're not alone. ",71085
3,Apollo 13,1995,ActionAdventure,7.6 / 10,https://yts.rs/movie/apollo-13-1995," Based on the true story of the ill-fated 13th Apollo mission bound for the moon. Astronauts Lovell, Haise and Swigert were scheduled to fly Apollo 14, but are moved up to 13. It's 1970, and The US has already achieved their lunar landing goal, so there's little interest in this ""routine"" flight.. until that is, things go very wrong, and prospects of a safe return fade. —Rob Hartill ",177356
4,Apocalypse Cult,2014,ActionDrama,4.6 / 10,https://yts.rs/movie/apocalypse-cult-2014," Journalist Jodie Black and her cameraman Kevin Horner head deep into unclaimed forest land in a bid to uncover the truth surrounding a bizarre doomsday cult, the 'Bytherainians'. What they discover is shocking beyond their wildest imaginings. Part BLAIR WITCH part WICKER MAN, APOCALYPTIC is one of the creepiest and unforgettable horror experiences in years. —Monster Pictures ",25670
5,Apocalypse Pompeii,2014,ActionAdventure,2.4 / 10,https://yts.rs/movie/apocalypse-pompeii-2014," When a Former Special Ops commando visits Pompeii, his wife and daughter are trapped as Mt. Vesuvius erupts with massive force. While his family fights to survive the deadly onslaught of heat and lava, he enlists his former teammates in a daring operation beneath the ruins of Pompeii. —Anonymous ",127726
6,Emergo,2011,ActionHorror,5.1 / 10,https://yts.rs/movie/emergo-2011," A parapsychologist team are asked to investigate Apartment 143. The White family, who have lost their wife/mother in a car crash, have been experiencing strange things since they moved in to the apartment. But, they were also experiencing things at their old place. After the team set up their equipment, they get some compelling evidence on camera. —Michael Hallows Eve ",35610
7,Any Which Way You Can,1980,ActionComedy,6.1 / 10,https://yts.rs/movie/any-which-way-you-can-1980," Philo Beddoe (Clint Eastwood) takes part in a bare knuckle fight, as he does, to make some more money than he can earn from his car repair business. He decides to retire from fighting, but when the Mafia comes along and arranges another fight, he is pushed into it. A motorcycle gang and an orangutan called Clyde (C.J. the Orangutan) all add to the ""fun"". ",51501
8,Any Given Sunday,1999,ActionDrama,6.9 / 10,https://yts.rs/movie/any-given-sunday-1999," When a devastating hit knocks a professional football legend and quarterback Cap Rooney out of the game, a young, unknown third-stringer is called in to replace him. Having ridden the bench for years because of a string of bad luck stories and perhaps insufficient character, Willie Beaman seizes what may be his last chance, and lights up the field with a raw display of athletic prowess. His stunning performance over several games is so outstanding and fresh it seems to augur a new era in the history of this Miami franchise, and forces aging coach Tony D'Amato to reevaluate his time-tested values and strategies and begin to confront the fact that the game, as well as post-modern life may be passing him by. Adding to the pressure on D'Amato to win at any cost is the aggressive young President/Co-owner of the team, Christina Pagniacci, now coming into her own after her father's death. Christina's driving desire to prove herself in a male dominated world is intensified by her focus on the marketing and business of football, in which all coaches and players are merely properties. —Anonymous ",51355
9,Any Day Now,2012,ActionDrama,7.5 / 10,https://yts.rs/movie/any-day-now-2012," In the late 1970s, when a mentally handicapped teenager is abandoned, a gay couple takes him in and becomes the family he's never had. But once the unconventional living arrangement is discovered by authorities, the men must fight a biased legal system to adopt the child they have come to love as their own. ",38274
10,Antiviral,2012,ActionHorror,5.7 / 10,https://yts.rs/movie/antiviral-2012," Syd March is an employee at a clinic that sells injections of live viruses harvested from sick celebrities to obsessed fans. Biological communion - for a price. Syd also supplies illegal samples of these viruses to piracy groups, smuggling them from the clinic in his own body. When he becomes infected with the disease that kills super sensation Hannah Geist, Syd becomes a target for collectors and rabid fans. He must unravel the mystery surrounding her death before he suffers the same fate. —Rhombus Media ",34746
11,Antisocial,2013,ActionHorror,4.5 / 10,https://yts.rs/movie/antisocial-2013," Five university friends gather at a house party to ring in the New Year. Unbeknownst to them, an epidemic has erupted outside, causing outbreaks around the world. With nowhere else to turn, they barricade themselves indoors with only their phones, laptops, and other tech devices. They use their devices to research the possible cause of this outbreak. Information and video footage over flow their computers as they descend further into the cause and the ensuing chaos. As the virus spreads, the mood in the house changes from fear to paranoia. Who is safe? Who can they trust? Reality becomes blurred as they slowly discover the source of the virus causing the sickness...and there is no going back. —Anonymous ",98004
12,Antichrist,2009,ActionDrama,6.6 / 10,https://yts.rs/movie/antichrist-2009," A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage, but nature takes its course and things go from bad to worse. ",254370
13,Anthem,2011,ActionDrama,3.4 / 10,https://yts.rs/movie/anthem-2011," A young writer and his attractive wife looking to climb the social ladder move to an affluent area outside of Scottsdale AZ. Little do they know . . . Once you say yes . . . it s hard to say no later. ",19621
14,Another Me,2013,ActionMystery,4.7 / 10,https://yts.rs/movie/another-me-2013," The relationship of the teenager Fay Delussey with her family is deeply affected when her beloved father Don has multiple sclerosis and her mother Ann starts a love affair. Her teacher John invites Fay to perform the important role of Lady Macbeth in a school play and her schoolmate Monica Meldrum is jealous of her with the choice. Soon strange events happen to Fay and she believes that Monica is the responsible for the acts. But her father discloses a family secret about his ghost daughter. —Claudio Carvalho, Rio de Janeiro, Brazil ",54584
15,Another Earth,2011,ActionDrama,6.9 / 10,https://yts.rs/movie/another-earth-2011," SPOILER: Seventeen year-old Rhoda Williams receives an acceptance letter from MIT and she celebrates with her friends. On the same night, a planet similar and close to Earth is discovered and called Earth 2. Rhoda drives her car looking at Earth 2 and crashes with composer John Burroughs, killing his pregnant wife and his baby son. Rhoda goes to prison and four years later she is released and moves to her parents' house. She finds a job as high-school janitor, but tries to commit suicide. She survives, however, and submits an essay to a contest where the prize is a ticket to travel to Earth 2. Meanwhile the scientists discover that Earth 2 is a mirror of Earth and the synchronicity between the dwellers was interrupted when the planets were seen by each other. One day, Rhoda decides to visit John Burroughs, whose life was destroyed after the death of his family, to admit to him that she had killed his family. However she does not have the nerve to tell him the truth. So she lies and ... ",121055
16,Anonymous,2011,ActionDrama,6.9 / 10,https://yts.rs/movie/anonymous-2011," Edward De Vere, Earl of Oxford, is presented as the real author of Shakespeare's works. Edward's life is followed through flashbacks from a young child, through to the end of his life. He is portrayed as a child prodigy who writes and performs A Midsummer Night's Dream for a young Elizabeth I. A series of events sees his plays being performed by a frontman, Shakespeare. —Anonymous ",54663
17,Annie Hall,1977,ActionComedy,8 / 10,https://yts.rs/movie/annie-hall-1977," Alvy Singer, a forty year old twice divorced, neurotic, intellectual Jewish New York stand-up comic, reflects on the demise of his latest relationship, to Annie Hall, an insecure, flighty, Midwestern WASP aspiring nightclub singer. Unlike his previous relationships, Alvy believed he may have worked out all the issues in his life through fifteen years of therapy to make this relationship with Annie last, among those issues being not wanting to date any woman that would want to date him, and thus subconsciously pushing those women away. Alvy not only reviews the many ups and many downs of their relationship, but also reviews the many facets of his makeup that led to him starting to date Annie. Those facets include growing up next to Coney Island in Brooklyn, being attracted to the opposite sex for as long as he can remember, and enduring years of Jewish guilt with his constantly arguing parents. ",91902
18,Annie,2014,ActionComedy,5.3 / 10,https://yts.rs/movie/annie-2014," The 1977 Broadway musical returns to the big screen with this Overbrook Entertainment/Sony Pictures production surrounding a 10-year-old Harlem foster child (played by Beasts of the Southern Wild's Quvenzhané Wallis) taken in by a calculating billionaire (Jamie Foxx) who's campaigning to be mayor. Abandoned by her biological parents as a baby, Annie (Wallis) spends every moment of every day attempting to avoid the wrath of her cruel foster mother Miss Colleen Hannigan (Cameron Diaz). Thing start to look up for Annie, however, when she has a very public encounter with Will Stacks (Foxx), a local cell-phone mogul with mayoral ambitions. Stacks' campaign isn't going too well until he meets Annie and invites her into his home at the suggestion of his trusted top assistant Grace (Rose Byrne) and his ambitious PR advisor Guy (Bobby Cannavale). Meanwhile, what was originally conceived as a PR stunt to win over skeptical voters becomes something much more personal when the jaded tycoon realizes his little friend is much more than a mere good-luck charm. ",423392
19,Annie,1982,ActionComedy,6.6 / 10,https://yts.rs/movie/annie-1982," In the depths of the 1930s, Annie (Aileen Quinn) is a fiery young orphan girl who must live in a miserable orphanage run by the tyrannical Miss Agatha Hannigan (Carol Burnett). Her seemingly hopeless situation changes dramatically when she is selected to spend a short time at the residence of the wealthy munitions industrialist, Oliver ""Daddy"" Warbucks (Albert Finney). Quickly, she charms the hearts of the household staff and even the seemingly cold-hearted Warbucks cannot help but learn to love this wonderful girl. He decides to help Annie find her long-lost parents by offering a reward if they would come to him and prove their identity. However, Miss Agatha Hannigan, her evil brother, Daniel Francis ""Rooster"" Hannigan (Tim Curry), and a female accomplice, plan to impersonate those people to get the reward for themselves, which puts Annie in great danger. —Kenneth Chisholm ",52564
0,Anne of the Thousand Days,1969,ActionBiography,7.5 / 10,https://yts.rs/movie/anne-of-the-thousand-days-1969," King Henry VIII (Richard Burton) of England discards one wife, Catharine of Aragon (Irene Papas), who has failed to produce a male heir, in favor of a young and beautiful woman, Anne Boleyn (Geneviève Bujold), whose one-thousand-day reign as Queen of England ends with the loss of her head on the block. Henry weds Anne and soon she gives him a child. The girl, Elizabeth (Amanda Jane Smythe), is a bitter disappointment to Henry, who desperately wants an heir. Anne promises Henry a son ""next time"", but Henry is doubtful. Shortly thereafter, rumors begin that the King's eye has already wandered. One Jane Seymour (Lesley Paterson) is at court for a moment. The Queen has her sent away, but, if Anne will bring Jane back to court, the King promises to sign the Act of Succession to insure that Elizabeth will be Queen. ",18327
1,Annabelle,2014,ActionHorror,5.4 / 10,https://yts.rs/movie/annabelle-2014," John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle. ",1219759
2,Anna Karenina,2012,ActionDrama,6.6 / 10,https://yts.rs/movie/anna-karenina-2012," In 1874, in the Imperial Russia, the aristocratic Anna Karenina travels from Saint Petersburg to Moscow to save the marriage of her brother Prince Oblonsky, who had had a love affair with his housemaid. Anna Karenina has a cold marriage with her husband, Count Alexei Karenin, and they have a son. Anna meets the cavalry officer Count Vronsky at the train station and they feel attracted by each other. Soon she learns that Vronsky will propose to Kitty, who is the younger sister of her sister-in-law Dolly. Anna satisfactorily resolves the infidelity case of her brother and Kitty invites her to stay for the ball. However, Anna Karenina and Vronsky dance in the ball, calling the attention of the conservative society. Soon they have a love affair that will lead Anna Karenina to a tragic fate. —Claudio Carvalho, Rio de Janeiro, Brazil ",97497
3,Anna,2013,ActionDrama,6.5 / 10,https://yts.rs/movie/anna-2013," In the near future or an alternate reality, there are memory detectives, people who have the ability to enter other people's electronically-aided memories. They often are used to resolve psychological conflicts, and sometimes to exonerate someone from a crime. John was at one time the top in this field, but he has been recovering from the death of his wifey, and a stroke. To get back into work the head of the small firm he works for offers him what is supposed to be a simple job - getting 16-year-old Anna to start eating again. However, the ""simple job"" turns into his most challenging. —Qfal ",170691
4,Animus,2013,ActionHorror,2.7 / 10,https://yts.rs/movie/animus-2013," Hoping to find proof of the paranormal, five film students set out to document the legendary Copper Queen Hospital. But as the sun goes down, they experience something far worse than they ever could have imagined and they find themselves pursued by a blood thirsty maniac. —Anonymous ",45479
5,National Lampoon's Animal House,1978,ActionComedy,7.5 / 10,https://yts.rs/movie/national-lampoons-animal-house-1978," Faber College has one frat house so disreputable it will take anyone. It has a second one full of white, anglo-saxon, rich young men who are so sanctimonious no one can stand them except Dean Wormer. The dean enlists the help of the second frat to get the boys of Delta House off campus. The dean's plan comes into play just before the homecoming parade to end all parades for all time. ",46838
6,Animal,2014,ActionAdventure,4.7 / 10,https://yts.rs/movie/animal-2014," When plans for a weekend vacation hit a dead end, a group of close-knit friends find themselves stranded in unfamiliar territory, pursued by a menacing, blood thirsty predator. Holed up in an isolated cabin, tensions mount as long-buried secrets are revealed. As the body count rises, the group must put their differences aside and fight for survival. —Chiller ",151656
